문장,clean
난이해불가저런맘충한테손해배상청구소송바로안했는지모르겠다,0
이런시국에나도교인인데너무실망스럽네요생각들이있는건지불쌍한학생들좀보세요학교를못가고있어요ㅠㅠ,0
분노와차별도구분못하는기레기,0
왜저리희냐꼴리게,0
영화같은반전또나왔다가족임사고친맘충,0
제발씨발유전자풀업그레이드좀하자똥남아유전자로물흐리지말고,0
하여튼외노자들은극혐이다버정에서존나시끄럽다병신같은새끼들여자들힐끔쳐다보고오함마로두부깨고싶다,0
시발영국꼴나는거아니냐영국애서인도애들은열심히일하고고분고분하는데파키스탄애들이개새끼들임,0
빨갱이들은원래개독이천적임ㅋㅋㅋㅋ,0
누구보긴쿵쾅쿵쾅니본거다ㅋㅋㅋㅋㅋ니얼굴거울봐봐라놀라나안놀라나,0
정작스레기통에들어가야할세기가어휴,0
진짜여기밖에기사쓰는데가없냐ㅋㅋㅋ언론에역겨운한국여자들이많긴한가봐ㅋㅋㅋㅋㅋ,0
존나씨발개똘똘한새끼일세,0
닭년따리닭년따,0
이래서못사는집년들은일단걸러야함,0
오빠란작자가개미친새끼네ㅋㅋㅋㅋㅋ동성애가좆같은건당연하지만그렇다고사람을저리패면되겠는가ㅋㅋㅋㅋㅋㅋㅋ,0
에이즈는딴놈한테걸려놓고왜혐오한다고지랄하노,0
설라도박원순뽑은새끼들거의다똥꼬충ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
틀딱에틀무새도포함된거모르냐어느쪽일진확실히모름,0
ㅓ선족좀다몰아냈으면,0
성격이상하고논리도없는병신같은페미니즘펌글달달외우면서변태같아짐,0
페미나치라는말이왜생겨났냐고처음으로여성권한테참정권주고탄생한게바로그나치거든,0
여론팩트동성애혐오글좋아요가더많음동성애옹호글싫어요가더많음ㅎㅎ,0
실제반대집회엔한번이라도나와보고설교하신건지의문이듭니다그러면절대저렇게설교못하실텐데요,0
왠지설계된느낌이,0
쟤방송한번보니깐제정신아닌거같은데말투나말하는게좀이상하다,0
다문화갱스터김치똥송일찐형냐들의싸움을기대합니다,0
앞으로저게더심할껄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ똥남아처럼쟤들도친인척존나끌어오지ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
지윤아소신이라는단어는이럴때쓰는게아니다공부좀하자,0
지가해야할업무도제대로파악못했노,0
아미친촌놈새끼들소똥냄새랑흙냄새나니깐글안올리면안돼제발부탁이야깨끗한일베를더러운촌놈들로오염시키지말아줘ㅠㅠ,0
술열잔사줘도술한잔안사는전라도술한잔사주면술열잔사는경상도,0
변절자새끼들도로북송해라내세금이아깝다거기서도적응못하고도망쳐나온것들이우리나라와서는잘할거라는게개소리지,0
개꿀알바네시발,0
일게이들좆족한테휘둘린거벌써까먹고맘충이라고욕하는거보소맘충이란것도다조선족들이씌운건데,0
명지원해주는걸로도앱창한남새끼들부랄발광하노,0
여자되고싶어서여자되면그럼시ㅈ나는고추커지고싶으니까흑인이냐말이되는소리를좀해라트렌스젠더들이해ㅈ도안됨그렇게까지하면서여대가고싶어하는것도남자로서속다보임ㅋㅋ,0
단룡인중국인노동자조선인,0
여기대구분들많네요부들부들거리시는분들많은거보아하니,0
맞다게이야진짜요즘세상이왜이렇게힘들게돌아가냐조선식멍석말이근성진짜역겹다,0
금역구역흡연구역이있듯이성소수자인권만내세울게아니라퀴어축제보고싶지않은사람들도보호해주는나라가되길,0
여성단체라는것들다아닥,0
진심으로뒤져쓰면좋겠다,0
전북이전남보단나은건팩트지ㅋㅋ,0
말하는거보니윾입인가본데너련멋글타격감한남좆만큼도없고꼬라지존나웃김,0
보지에늘새기겠노,0
사실인간이나는냄새중보징어냄새가최악인데,0
나같으면딸치고저새끼머리에싼다씨발,0
이병신들이이걸또믿는분위기네,0
걍정신병자네,0
대다수의이슬람은착하다고하지만그착하다는것들도남에나라가서이슬람대로안해준다고발광하는것들임,0
한남들다죽여버리고싶노진심으로일단군대다녀온상폐살들다척살해야하노대냄져들때문에멀쩡한한냄들까지도욕먹는거아니겠노,0
교회당또라이들문제다개독은공공의암덩이,0
이래서유우엔에서도차가해못막는다고쳐맞는거아니노머국의미개함엔끝이없다이기야,0
한무당호남커넨션만파헤치면호남두집건너한집서전과자나올껄,0
몬도가네군ㅋㅋㅋ,0
간단하게허가제로돌리는방법신고하고통베대규모집회걍응디시티합창성대모사대회등시시껄렁한거함해주면메갈위마드프로불편러암퇘지뇬들이알아서요구해줌,0
니그로입장에선저게정의지욕할필요는없다고봄,0
레즈가아닌애들이남혐을할리없어웅앵웅,0
울남자들이넘잘해줘서그래ㅋ일본은년전에페미운동하다가울나라처럼격해져서여자가무서워초식남이됐지찡찡거리는울나라여자보다외국여자가낫지않을까,0
개슬람이나전라도나도찐개찐,0
다시생각해보니전라남도는ㄷㄷㄷㄷㄷ,0
일게이라니짱퀴벌레인데,0
와비슷한원리주의사상을가지고있는것들이여호와증인이다폭력성이없다할뿐이지기본적사상은같다예컨데피를보지말라고해서수혈집총거부우상숭배하지말라해서부모와국가에대해거부다를바전혀없다,0
페미꼴충들와서쿰척쿰척ㄲㅈ이군,0
영아를세상예하여간개쌍도것들은보는족족밟아터챠죽여라개쌍통보묻따일죽그살토구,0
이새기들은그냥서구세계에끼려고그런새기들도있다하고짜고치는거아님,0
갓양녀할머님이스윗해보여,0
ㅋㅋㅋㅋㅋㅋ짤노무딱마음에드노,0
빙신들아다른이유가있지무슨불륜으로저런일생기겠냐먼가돈과관련된일아니면언론에대놓고저러지는않지절대로,0
메갈워마드가고유명사노이기야하여튼자집애들쩅알대는건알아줘야하노여자가토악질좀할수있는거지,0
냄시나는작업인거같다ㅉ,0
생닭쳐먹는전라도보다는나을듯,0
느그페미평생느그들끼리페미해라병신년들ㅉㅉ,0
홍어깜댕이개슬람이개새끼들은일생차별받았다고지랄들이야,0
맘충만화는애새끼죽여놓고지금다시만들면되잖아미만잡,0
대표적인나라필리핀ㅋㅋㅋㅋ공산당개슬람기독교천주교미친나라남부섬은공산당이랑개슬람새끼들이쳐묵ㅋㅋㅋㅋㅋ,0
올챙이국ㅆㅅㅌㅊ,0
대여자는심각하노,0
페미대부분은레즈인거다들아는사실아님,0
저러다여자도달라하겠다여자를달라어린여자를달라더어린여자를달라후아크바르,0
소추묻었노추카한다이기야ㅋㅋㅌ,0
한국개신교가성경을원투데이무시한건아니지만이번엔그냥대놓고개무시하네이러니까개독교사이비소리듣지병신집단들ㅋㅋㅋㅋ,0
ㅋㅋㅋㅋ교과서로날조하는것도모자라서이젠부산대갤사진으로도날조질ㅋㅋㅋㅋㅋ추하다반일정신병자들,0
관리가필요한부분은맞는것같다똥꼬충들은파트너가자주바뀌는편아니냐성소게이들은콘돔도꼭쓰고검사도자주받아라,0
동물학대하면뭐어쩔건데ㅋㅋㅋㅋㅋㅋ장애남을패든숫냥이를패든지구상의를멸종시키든그년이도덕적으로어떤결함이있던간에걍자지만패면노상관이다,0
우리나라에서도하면홍어들잘만걸릴걸홍어뿐만아니라도벽증있는새끼들다걸릴듯존나도둑질하고도당당한새끼들이많아이런새끼들은만천하에얼굴팔려봐야정신차림,0
후팔맞는말하는데저게무슨명예회손이노개선점짚어주며떠먹여줘도못알아쳐듣노물론개선해도안살거지만ㅋㅋ역시남자는례민해서사업하면다망하노,0
무슬림필요악입니다이들은불교권사람들도엄청싫어합니다잔인하고폭력성테러등부인을이상둘수있는이상한종교입니다무슬림인정해서는절대안됩니다강력하게해서막아야합니다,0
망혼은자발적노예,0
게이클럽해놓고서숨어들게하고코로나퍼트려문통힘들게하려는언론들의개수작이라는소설,0
그사진속에기형아소추남조온나등신개찐따처럼생겼던데무슨잘생긴놈만한다는거노지금내가뭘보고있는거노,0
꺼지던지왜시발짱깨좆족새끼들마냥쳐오는건지ㅋㅋㅋㅋㅋㅋㅋ,0
이슬람도극혐개독도극혐,0
홍어들지들이뽑은문재앙때문에경제씹창나고일베에서존나노는중,0
혹시나했는데돼지년이네,0
저년이여군상이다,0
좀여자같은남자보면꼴리는데나만그러냐,0
복음을전파하랬지코로나를전파하랬냐,0
지가낙태하노왜자집애마냥자들자들거리노,0
기독교새끼들다잡아족쳐야됨특히밥먹기전기도하는새끼들기도할때아구창날리고싶음,0
ㅋㅋㅋㅋㅋㅋ저것들이다주작허언증이고트젠은ㄹㅇ임,0
근데이렇게된것도남성본인들이자초한거아니야풉아니라고해보시지당장일베검색어에희소식만쳐도나오는게수두룩하니가한남냄져들무덤파놓고ㅂㄷㅂㄷ하는노예꼬라지,0
좆같은쌍도부심ㅋㅋ현실은홍어나통구이나도찐개찐,0
난자지로부르는게더성적인것으로만밖에안보이는하찮은걸로느껴져서자지민다,0
여성계에서나가라뻔뻔하게들이밀지않겠지,0
짤ㅅㅂㅋ,0
뭐장애인이다이건가,0
햐소품들죽이네포르노찍음대박일텐데,0
그렉도와꾸랑재력맘에안드노집인테리어랑넓이수준보니그래도한남들은뭐잘난게있다고저부랄이노지들이박히고싶은데못박히니까질투오지노,0
원래정신지체장애인도여자보면막달려들어서덥친다티비드라마에서장애인들표현할때이쁘게표현하지지랄실제로는여자보면그냥덮쳐서강간할려고함ㅋㅋㅋㅋ,0
역시멍청도ㅋㅋㅋㅋㅋ,0
한숨한심,0
시발ㅋㅋㅋㅋ또라이새끼ㅋㅋ반대에다스티커붙힌줄알았는데걍찢었노ㅋㅋ,0
문슬림들도그들의본국인북한과중국으로추방시키자,0
동성애자진짜싫다ㅋ,0
전형적인명치한남몸매노ㅋㅋ,0
세상입맛에맞게성경을혼자개역하시네성경의주인집필자저작권자인하나님께여쭤보셨을까,0
한국판가있어야함시발새끼들낭떨어지에서떨어트려야지남에게민폐끼치는게뭐가자랑이라고저지랄떠냐지들은저게자랑스럽다고여기냐남에게지똥꼬보여주고하는게시발그러면왜바바리맨은잡혀가고그러는거냐존나사회인지부조화네,0
페미새끼들중에네임드몹몇마리성수당하거나대호받으면페미년들반이상싸그리사라진다ㅋㅋㅋ조만간꼴페미대상으로존나잔혹한범죄하나나올거같은예감이씨게듦ㅋㅋㅋ,0
ㄹㅇ정신병이다진심,0
지네나라로언제꺼지냐,0
정신병자가입대도하다니신기하군,0
고추가뇌를지배하면그동안힘들게이뤘던모든게다무너지네고추무섭다ㄷㄷ,0
강간살인범많이나와야한다,0
대놓고어류같이생겼는데오히려이거흑인혐오장난아니냐,0
와씨발ㅋㅋㅋㅋㅋ,0
정신장애아수준이네,0
배부른새끼들이네미국유럽이런데말고아프리카동남아로이민가라면안갈새끼들이,0
트랜스젠더를하든뭘하든관심없는데특정집단에받아달라고떼쓰진마라소수고특별하면다받아줘야돼사회취약층이라고감성팔이하면서알고보면갑질대박이야진짜,0
반일하는인간들이남성독박징병지지하는경우가많은거같음난여초사이트반일국뽕페미김치년사탄마귀같은년들이혐오스러워서의도적으로일본칭찬함,0
최초여성성범죄변호사라는프레임으로떠서그걸로추락하니참안됐구만후일자기가그덧에걸릴줄모르고인생살아온거보니별거없는인생이구만,0
고변희수하사가중국군인이었다면,0
ㄴㄴ년대엄마애들은오히려정상임근데년대가걍,0
할랄음식기도할곳히잡에대한이해가필요하다는거죠왜그래야하나요한국식무슬림을만들면좋을텐데우리나라살기좋죠그러니까당신도바꿔봐요,0
살아있는오나홀,0
모이라찌찌있는데뭐,0
교회가악의축이맞기는맞네,0
저틀딱이나저여자나존나웃기는게서로쿨하게넘긴다는것이지마치늘있었던일인것마냥쿨한듯허벅지스캔하는것도한두번한실력이아님,0
나련멋글이왜여깄놐ㅋㅋㅋㅋㅋㅋ근데사실임ㅇㅇ멜섭들아니들이후장터트려재기하는그순간수많은웜퇘지들이다니펨돔이되어줄거다,0
너결혾못훼이냄져도못만나볺쿵쾅녀야,0
돼지새끼존나쌔네,0
ㅇㄱㄹㅇ임러시아에선머가리큰게남성성의상징이라한국남자들보면뛰어난남성성에놀라불곰성님들오줌에정액까지지리고도망감후팔러시아에선한국남자가킹이다킹,0
탈북자라고욕하는저새끼는어디가서지가전라도새끼라는거꼭밝히고다녀래라,0
저런두뇌로검사가된것도신기한일이지만상태안좋은분들께서높은자리들에계신것도슬픈현실이군,0
아따우덜은섹슈없으면못산당께섹슈가전부여그라서우덜다니기젤편한곳에만들었당께,0
왜꼭미국사례만드는건지ㅋㅋ중동이나인도는예로안드냐ㅋㅋㅋㅋ미국가서군생활하세요,0
샤오미쓸듯춘장보지년,0
쟤들은왜탈북했대냐살만하면그냥살지괜히나와서가족들만개고생시키노,0
과장ㅆㅅㅌㅊ상남자노어차피쌍방이니썅년돈몃푼쥐어주고회사쫒아내면되겠네ㅋㅋㅋ,0
집이너무크고방이많아서이제야만나서합의이혼하는건가ㅎㅎ,0
성매매합법화정책하는대통령후보나오면남자표독식되지않을까,0
정게틀딱방좆초중고,0
얼마나예뻣으면그랬겠노ㅋㅋㅋ나도병원에서일할때여간호사가너무이뻐서강간저지를려다그만두고정신과약먹었다그때뒤로끌어안고자지를문대서사정시키고싶은충동이너무심하더라저건분명정신병이다정신과약먹고경찰그만둬야지,0
한남이싫어한다는사실만으로도웜에선영업이가능하다이기야,0
동성애를하든딱히관심없었는데축제때하는거보고혐오감생기드라,0
고기는남자가구워야지ㅎ어딜감히자집애주제에일안하고쳐먹기만할라그러노그러니한국남자비만율이이렇게높지,0
어이쿠귀하신여성분들이누추한회사에는뭣하러들어오시려그러나ㅋㅋ창업해서사장님소리나들으세요제발ㅋㅋㅋㅋ,0
부산새끼가전남원정갔네,0
냄져들군대가서선임이싫은거시키면바로바로신고했어야지왜참는문화를만들어서군대를좆같이만든거노다냄져탓이네지들이변태라서서로괴롭힌거가지고힘들다고여자군대나가라고하고병신인증하노,0
인스타가봐라여자들포샵주작까지해가며자기몸매얼굴스타일뽐내고뜨기위해얼마나애쓰는데쟤네는걍현실을모르니까저렇게당당하게외치는거지씨발ㅋㅋ걍다른세계다,0
저런원색수트일반인이입으면씹병신씹미개씹촌스러움씹호구씹나댐일텐데패완얼지리노몽골리안눈에물결펌가르마김구안경착용한씹멸치새끼가패션이랍시고저런옷입으면씹극혐,0
븅신아저러면서은근슬쩍자랑하는거다아직김치년들을모르노ㅋㅋㅋㅋ,0
개독개독해도더러운똥꼬충새끼들처단에는개독만한게없다,0
이슬람은악마교네,0
정신병이노업업하고머리기르고치마입는거좋아하는데왜여자라고우기노병신좆놈새끼ㅋㅋㅋ마느그가하는거남자짓이다이기야,0
나라가개판인걸많은사람들이알기전에외부에개새끼하나만들어서거기에일점사시키게하려는거지,0
급식새끼들욕은예전부터있었는데그욕먹던애들이지금급식욕하고꺼드럭대노,0
난필리핀에서자지함부로놀리다가걸렷었는데다행히아주작게하나만나서레이져로빼고완치됨,0
그냥멍청한사람들의댓글이라고쓰면될것을굳이맘충이라고적는역겨운새끼,0
족칠놈들후팔열받ㄴㄴ다이기,0
아버지감성팔아먹으면서보지노동력갈아먹는거덮으려는수작노무잘보여서한남좆같노옆에사람이다죽어가도지살짝긁힌생채기가더아프다고광광댈한남새끼들,0
저인간입에서호남정신운운하는소리가나오니정말역겹구나,0
이런것들논조를보면항시공통점이있음주절주절길게이야기하고논중하지만거의대부분궤변개독일베의베토왜,0
어차피남자들이여자들기본으로밑에깔고감으로서얻는정서적안정경제적이득사회적으로명예가있는위치같은거포기할리가없다걔들이말하는맨박스같은것도명예로운거임특히여러부분에서여유있는애들은그러니까남자한테도도움이되요이헛소리를들을리가없지,0
ㄹㅇ병신새끼들아오지탄광가서땅굴이나파던가감사할줄모름좆팔,0
되게무식하당,0
피싸개들이설치면세상이지옥으로변해가는듯음이양의행세를하니역리의부작용이생길수밖에없지,0
응보빨남ㅈㄴ많아서안돼,0
근데이거개독새끼들한테보여주면열이면열모두저교회목사만저런다고그럴꺼다,0
사람같지도않은씹존못돼지새끼들왜신경쓰냐관심도주지마강제처녀부엉이보지년들흑산도홍어찌릉내난다,0
하이고깨시민들좆나많네진짜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
아진짜패고싶다,0
여자인생에핵폐기물급으로해로운열등수컷이라고이거한줄외우는데공부씩이나필요하노,0
바퀴벌레와똑같은예수쟁이들킬라뿌리고불질서박별하자,0
한남충억지알아줘야하노병신들일도제대로하는것도없으면서앞으로남경들신호위반하는거정지선넘는거민원넣어야겠노,0
자댕아울지말고차근차근얘기해봐,0
은폭동이고홍어는배척해야되지그래도박근혜는역대최악대통령ㅠㅠ,0
맘충그래도착한년이네너독한년만났으면공포감조성했다고식당에서연행됐음백화점에서스토킹징역감임,0
느그들하고싶대로해라워래하지말라고하면더하는법꼴리는대로해라,0
씨발년이년좀어케해주라,0
비만환자퍼는정신질환메갈,0
갓본은니미뷰웅신새끼쪽본이라불러라,0
이슬람난민이민자가폴란드에많냐별로없는걸로아는데무슬림도보는눈이있는데의료복지잘되어있고일자리많은데로가지독일영국프랑스같은데로,0
저살애는뭐하러저런거받지하기사트위터가면매맞고싶어하는년들꽤많더라트위터하면서한국에그렇게발정난년들이많은거첨알앗음,0
좃센은망할것같다일본가서피규어리어카끌어야겠다,0
빵떡아어벙이랑그자리에새려와무능의극치야,0
라도홍어란이러하다사람색히가아니제,0
시발ㅋㅋㅋㅋ지금노자로공장돌리다가년뒤에국산하프똠양꿈으로공장돌리겠노ㅋ,0
역시범죄자들의후손들답다,0
ㅆㅅㅌㅊ가아니라ㅈㅅㅌㅊ노,0
전라도나경상도나둘다씹미개한개병신지방충새끼들인건매한가지전라도개좆같은패악질이순위라서그렇지시홍어족찢어발기고나면그다음은바로개쌍도차례다,0
응지랄마기독교새끼들은그냥뭐든걸고넘어지는새끼들이야맹뿌땐지랄안한즐아니,0
지랄을해라,0
전라도년의본성을이제야깨닳은갱상도년들,0
개소리임저렇게시간끄는거겠지라임사태막을려고총선까지뻐팅기는거텔레그램이면러시아꺼아니냐무슨수로저걸다파악한다는말인지,0
대한민국엔하느님은없다그저돈에권력에눈먼사이비들만있을뿐,0
저런말하는냄져새끼들흑좆나식탐강하더라사실상지약점돌출발언,0
동성애는솔직히국가적으로허용해서는안되지동성애자였던프레디머큐리가에이즈로고통속에죽은거모르냐이해를해서는안되는부분이다,0
박사모틀딱새끼들어떻게까내릴지혼동하는클라스ㅋㅋㅋㅋㅋㅋㅋ좆족이라고까지도못하쥬ㅋㅋㅋㅋㅋ,0
이해가안가는게자꾸틀딱거리는거임정치글도아닌데,0
아오이자스민년때문에암걸리겠다,0
한국에서만저러는거아님ㅋ맘충년들메뚜기떼처럼몰려다니면서저럼,0
단속맞아봐야정신차리지쯧쯧,0
당근마켓이문제네소상공인자영업자들을죽이는네트웍,0
동성애는정상이아닙니다차별하지말자는건알겠는데정상이뭔지는가르쳐야죠그리고에이즈는동성애에서대부분감염되는거사실입니다사실을왜곡하진맙시다,0
그냥신믿는새끼들머가리구조자체가이해불가,0
세계각국형간염확산원인동성애원인대변입세균경로난교때문에,0
교생나온살여대생이나젊은여선생성폭행ㄱㄱ,0
스시들은적어도서비스대접같은건몸에배였는데한남은걍날건날들이노,0
ㅅㅂㅋㅋㅋ방역복한시간이라도입고일해봤으면저딴말안나온다날선선해진최근에일땜에처음으로방역복입고한시간반정도있었는데지옥이더라근데조또이기적인새끼들이마스크도똑바로안쓰고낄낄거리는것들이방역복잘도쳐입겠네,0
냄저허락이왜필요해좆팔ㅋㅋㅋㅋㅋㅋ어머니한테재산몰아줘라이기야몸찢고인생기생할줄만알지좆도못한다이니어머니대불평등부터해결했으면지금자댕이들이미대학살하고남았는데가만히학대당한무기로쓰는거보소이래서냄저는멸종밖엔없노멍청하고이기적이라,0
안그래도닥스훈트인데씨발,0
하ㄹㅇ저새끼지얼굴팔린거알겠지,0
입속에있는칼이봇물터지듯나와맘충의몸을난자해버렸다,0
라도스러운게아니고쪽바리들종특인거아닌가앞에서착한척하고본성은의자바꿔주는거ㅋㅋㅋ,0
병신년들ㅋㅋ그냥탈조선하면될걸왜헛지랄하고있노애시당초에머가리씹빠가라수준도안될것같긴하다만,0
ㅋㅋㅋ년생김명자면인정하마근데년ㅎㅎㅎㅎ악,0
애미뒤진종교충들나가뒤져라의지할데가없어서소설주인공한테빌고앚았냐의지박약인것들ㅋ,0
인종간에는지능차이가존재한다는종형곡선이라는책을썼다가학계에서매장당한교수생각나노불편한진실을덮으려는주의세상,0
잘가게나슬람아멘,0
이래서민주당찍는한남은자살이답임니들이젤개새끼임ㅋㅋ,0
객관적으로한남유전자는사람화불가능하다동물도제일좆작고수컷서열낮은놈이보지한테싸움걸고병신짓하노,0
와씨발여기까지똥내나노,0
좆팔눈에띈다고한새끼양씹치새끼일듯,0
간댕이도크게코로나가감기보다약하다는가짜뉴스믿고검사안받으려고속인거지지들한테책임전가한다고생각하는인간들이니까,0
난이슬람교도랑러시아국민이랑은절대못어울리겠더라진짜베이스부터완전다름,0
틀딱들은저렇게라도뭔가라도하는게있지,0
웃긴게남자가돈써가면서여자어떻게꼬셔보려고하면진짜힘들지그런데돈받는호빠에서일하면알아서엉겨붙음,0
텍혐ㅋㅋㅋㅋㅋ좆팔글만읽어도장애있는냄져같놐ㅋㅋㅋㅋ,0
이슬람좆미개,0
젠더들은젠더나라로가서젠더끼리살거라이땅에는남자와여자만이존재하느니그냥군인하지말고퇴직금받고실업급여받아서열라뽕따이나라가서편하게살아랏,0
애플되고똥고충되기그냥살기,0
강간은생화학폭력이다평생바이러스보유하게됌정신적인상처좆까라이기야난내몸에성병바이러스들어오는게싫노그러니좆비비려드는놈들은전기톱으로모가지를뜯어갈갈이시켜야한다,0
아니시발동성애자인거랑취업이랑뭔상관이라고저씨발늙다리새끼가진짜칼맞고싶나,0
예수쟁이공똥별이보물ㅎㅎㅎㅎ,0
당연하지한남사회에서페미안되는게더용함,0
차랑같이뒤졌으면그런갑다할걸뭘또살아서뉴스까지나노데이터가아깝다상폐남자지,0
우리나라백신개발되는것도없는데갑자기자다가봉창두드리는소리,0
메겔여자들은딱일게이들이싫어하는김치녀범위의중심부니까늘그랬듯이개념없는김치녀들욕하면되고걔네들이까는건걍욕먹는게싫고왜욕먹는지는이해못하고여자라서그런줄알고모든남성을다까는거니까무시하면됨,0
짤씨발ㅋㅋㅋㅋㅋ,0
페미병신논리때문에지켜볼수밖에없는거구나ㅋㅋㅋㅋㅋㅋ와진짜페미니즘은저능아들만빠는병신들의이론인게확실하고도남는듯,0
차별화금지법이누구를위한법인지요예수그리스도의가르침에도어긋나지않는법이라그리고모두를위한법이라가니귀가막히고어이없고화가납니다,0
밖에서한남짓거리흉자짓거리와싸우다자연스럽게,0
씨발년보지한번원없이빨아보고싶다,0
틀니새끼들ㅋ,0
일베하는틀딱이였음좋앗을걸,0
자살하고싶다오늘도자살하고싶게만들어주셔서감사합니다오지게받겠습니다하있,0
배신자놈들다까끼드럽게빠네이래서사람은배워야해,0
기독교인들과교회의잘못을회개하는것이성경적이다이분은하나는알고둘은모르는듯,0
저기서도구라질이네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
요즘그남들하는거보고페미전사된사람수두룩빽빽이다더해라더많은여성들이페미전사되게,0
젠신병자때문에손님쫒겨낸거실화노다시는가지마라이기,0
성형충느낌인데,0
정신병원에서치료했음좋네요,0
군대에서곱슬머리애봤다흑인처럼머리카락말리더라전입오자마자병장들몰려와서머리만지던데피부색도갈색톤이고혼혈맞음,0
다인종은나쁘지않은데다문화는뿌리뽑아야해,0
씨발새끠,0
아니교회가아니면사이비종교까지도그들버는돈이얼마인데세금은한푼안내고되려그들한테돈주면기부했다고세금도깍아준다웃겨문제가많았던구원파는어떻게사이비처리됐냐아님아직도그들한테돈주면세금깍아주고있냐,0
글쓴다면서말투왜저러노존나저능아한남인줄ㅋㅋㅋ,0
경주에다중국식으로건물지었으면가장먼저달려들을일게이새끼들이ㅋㅋㅋ,0
게이공산주의자페미니스트무슬림이민주당의대축한그릇에담길수없는것들인데담겨있음,0
몇달동안배아파서낳은딸을왜죽이냐진짜요즘여자들보면제정신이아닌듯,0
번은반죽을쳐뭉개놓은거노번은지능병신장애보이노,0
이정도면뉴스나와야지주작아니면맘충혐이안돼실화라고하기에는너무쌘데,0
간장게장꿘인데매번집게다리자를때마다한남머갈통마냥ㅈㄹ딴딴해서앵나오노저키친시어즈하나장만해야겠다이기,0
남자는남자가안다고한남콘도기안내흑좆나나게그렸었노,0
난박복음ㄷㄷ해,0
이슬람문화타도,0
더러븐똥꼬충새애퀴들,0
개구라아니냐이만갑보니까강명도북한존나게비판하던김일성이김정은이이러면서ㅋㅋㅋ,0
와경상도강간범새끼들만있네,0
시발ㅋㅋ개독판사무라이쇼다운ㅋㅋㅋㅋㅋ센투네스사잼ㅋㅋㅋ,0
쉰무윤무가저지랄한건쉴드쳐주며벌금만원ㅋㅋㅋㅋ이란개씨댕워마드홈페이지판거봊나잘한것같노,0
판사도가해자도다똑같은것들,0
공감ㅋㅋ잦작으면돈많아도앵나오게우스움ㄱㄱㄱㄱㄱㄱㅋ자지작으면무슨말하는지도잘안들리는부분ㅋㄱㄱㄱㅋ,0
대중을움직일마땅한대체선동꺼리가없으면늘먹던반일선동이나하는거지,0
트젠이저런옷입으면섹시하기라도할텐데남성호르몬가득한새끼가저런거입으니까역겹다,0
에세머들이애초에엣날에웜지지했는지도몰랐노젠신병자에관심소추만큼도업었노,0
이쯤되면저게정신병이란건확실하다ㅋㅋ,0
허가받은대자보인데훼손한거면쟤네가엿되는거고무허가대자보면학생회가엿되는거고,0
동봊년은뇌구조부터잘못됐다지들은게이를지키네뭐네하지만정작당사자들을심하면자살까지내모는게동봊개보대년들성소게우는소리좀안나게해라,0
한남놈들은망상이특기노이룰겨를이없는데망상하다현실이랑혼동하는게노무딱미개하노,0
좌파종북정권의민낮영영꺼지지않는유황불기름솥에떨어질것,0
보지의민족임,0
니가만만해ㅋ,0
요즘애새끼들존못투성이에맘충들도씨발짓거리ㅋㅋ개판이다이니야,0
허좆웅이딴것들도빨아주는거봐라이기여자는본능적으로이쁜남자한테눈길이가는건데한국남자가하도빻아서미디어부터여자들을세뇌시키려고한다이기,0
워조팔여윽시슈베르트믿거작남이노ㅋㅋㅋ저새끼가쓴피아노곡은운지법이좆나개좆이노ㅋㅋㅋ키작은호빗좆이감히나댔노ㅋㅋㅋ,0
여자들만받으면좋겠음물론흉자들도많겠지만,0
미친년이소설을쓰네맘충년,0
죄다별볼일없는대학들이노,0
지잡대인증지겹다작작해라,0
오늘아들감은이거다깔깔깔,0
그럼너거나라가세요짱깨들아,0
역시나민주당여성의원들은주디꾹다물고있네요대단해요,0
진짜너무깬다방송에서다시는안봤으면좋뎄다,0
무고남보고성욕이끓어오를거라고생각하는게웃기노ㅋㅋㅋㅋ본인들이사람의무엇만봐도성적인것으로연결지어서그런것이라는반증밖에안되는행동을하고있노,0
검사하는김에에이즈검사랑성병검사도같이해라,0
대구달서구이마트월배점역시경상도지역이군ㅠㅠ,0
음료수에염산넣어서돌릴테니기대해라이기야ㅋㅋ개만가져가도될것같노이기,0
아무튼씨발쓰레기새키들ㅉㅉ,0
선동이지저런말하면이미지나빠지는데,0
잠지새끼들지들좆같은망상이란망상은다하고다니노오징어한테먹이준다고해도안먹는게잠지노,0
성소수자뭐왜자기들쾌락을위해서넘의건강따위걱정안하고노는사람들동선공개가인권침해면진짜뭐어쩌란거야,0
씨발똥꼬충행사를왜보호해주냐,0
내가쌍도새끼들좋아하는유일한이유가지네들스스로쌍도니과메기니한다는거ㅋㅋ,0
강원도같은시골까지전철을놓은비극,0
자지올려치기하는면에서좆같은글이노웜유입으로다망해뿠노,0
대한민국동남아조선족아랍인들못들어오게하루빨리막아야한다안그러면대한민국망한다,0
